"line","section_name","section_artist","song_name","artist_name","song_id"
"Our love so out of control","Let's at least give it one more-another try","Saves the Day","Stand In The Stars","Saves the Day",1302098
"Oooh whoaaaaa","Let's at least give it one more-another try","Saves the Day","Stand In The Stars","Saves the Day",1302098
"I'll go walking around in the dark of the day","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Right when everything's quiet, see stars as they change","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Trees sway, sag to the street drinkin' puddles of rain","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Right on the corner of your old street where we once stayed","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Seem so quiet..","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Can't hear nothing now.. but..","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Once there was music that swam in the air","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Crazy laughing at dishes that smash in the sink","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Howling wolf on the radio, sing you to sleep","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Right now, the sun coming up through the cracks in the trees","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"I thought you'd save me..","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"From myself with Love...","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Love...","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"But alone is how I stay, from the womb to the grave","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"I thought you'd save me..","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"From myself with Love...","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Love...","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"But alone is how I stay, from the world to the grave","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"That's how I stay, from the world to the grave","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"That's how I stay, from the world to the grave","I'll go walking around in the dark of the day","Saves the Day","Stay","Saves the Day",1108959
"Twenty-one days alone","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Without her he can't go on","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Turning off television, standing up, out the window - neon city glow","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Leaning over balcony, dreaming of her love","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Like a supernova","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A welcomed coma, a blackout blow up","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"The world to hell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A decimated, obliterated, oblivion","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Gone for good, farewell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"When all is well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Dot to dot, oceans crossed","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"On a plane back home to her","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Once sleeve up for the moment, head hung low","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Eyes are rolling, somewhere in his skull","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Kids are screaming, second row","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Turbulence, oh well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Like a supernova","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A welcomed coma, a blackout blow up","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"The world to hell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A decimated, obliterated, oblivion","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Gone for good, farewell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"When all is well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"In each others arms","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"After far too long","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"All the world is gone","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"All forgotten, all for one on one","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Like a supernova","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A welcomed coma, a blackout blow up","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"The world to hell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"A decimated, obliterated, oblivion","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Gone for good, farewell","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"When all is well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Oh well, when all is well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"Oh well, when all is well","Twenty-one days alone","Saves the Day","Supernova","Saves the Day",1714140
"On a black and red couch playing a burgundy Les Paul I played on Can’t Slow Down so many years ago writing album number 9 right now now I’m up in my room with Jess and Tara and Roe 20 Whiskey Lane Suzuki taught me cello 7 years before Stairway To Heaven waking up at The Bug writing the words for a sad song so in love with Life sometimes it’s all too much thank you all forever and always","On a black and red couch playing a burgundy Les Paul I played on Can’t Slow Down so many years ago writing album number 9 right now now I’m up in my room with Jess and Tara and Roe 20 Whiskey Lane Suzuki taught me cello 7 years before Stairway To Heaven waking up at The Bug writing the words for a sad song so in love with Life sometimes it’s all too much thank you all forever and always","Saves the Day","Suzuki","Saves the Day",3899809
"If i see you again","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"I know it's just because either i'm dreaming","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"Or standing over you with a gun in my hand","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"And i've just shot you between the teeth","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"Smoke is swirling around my head","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"And your blood is pooling on the ground","If i see you again","Saves the Day","Sweeter For The Betrayal","Saves the Day",1631384
"Don't you remember the last time","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"I was speeding down this highway","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And Anna slept in the backseat","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Dreaming in the autumn heat","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And we turned up the country radio and","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Said if you want me just say so","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And I slicked back my hair in the wind","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And I told you I didn't want my picture taken","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"But you snapped it anyway now I guess now","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"I guess you won't have trouble remembering me someday, someday","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"So I floored it, swerved around the lanes","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And I kept wishing it was you","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Instead of me behind the wheel","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"So maybe with my camera I could steal a shot of you","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And go home to put in my room","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And I told you I didn't want my picture taken","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"But you snapped it anyway now I guess now","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"I guess you won't have trouble remembering me someday, someday","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"But maybe, you'll never remember me","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Maybe my face will lose these scars","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Cause sometimes they keep me home at night","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Where I duck under the covers and wince when I see the light","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"(whoa oa whoa oa whoa oa whoa oa)","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"And I told you I didn't want my picture taken","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"But you snapped it anyway now I guess now","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"I guess you won't have trouble remembering me someday, someday","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"Yeah","Don't you remember the last time","Saves the Day","Take Our Cars Now!","Saves the Day",1282799
"I guess the only reality is the one you seem to believe in","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Well I'm walking out, this is the last time, I feel like shit","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"This isn't the way to treat old friends...","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Let's go again","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Set me up","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Watch me stand on top of my old house","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Watch me spinning and watch me seeing the melon sky","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Oh, look it's so beautiful tonight","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"But I was feeling so sweet","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"I could barely breathe so deep","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"But you had to come along","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"You had to shatter everything","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Why'd you even fuck her in the first place?","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Friends don't mean a thing","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"When you can actually feel the knife sticking in your spine","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"For a second there I thought I was fine","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"But oh, whatever","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"I've tasted my own blood, and now every time you walk on by","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"I feel like spitting in your eye","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"This is not the way I pictured getting hurt","I guess the only reality is the one you seem to believe in","Saves the Day","The Art Of Misplacing Firearms","Saves the Day",1323787
"Don't leave yet","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"It's still early and I haven't even said a word and I'm hoping","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"That I might upset you","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Saying what I want to","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"'Cause it's not like you don't know I've fallen for","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"But it's in my head and that's where you can't see it","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"And I thought that maybe if I'd like to","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Bite the tip of my finger","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I'd stumble over words","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"And tell you just how far","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Before I hit the ground","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"And I'm the type to think of all the wrong things to say","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I will shut myself up","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"And I never come out","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Close all my doors","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Only show you the black spots where my eyes once were","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I can say this","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I can say this","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I can say this","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I will collect myself deep down","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Then I'll come out punching now","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I can collect myself down","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"I'll come out punching now","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Scream out loud","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Scre-e-e-eam out loud","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Out loud","Don't leave yet","Saves the Day","The Choke","Saves the Day",1167466
"Cut off my failing limbs","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Pawn off what's left within","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Land of the living dead","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Time to face the end","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Smile for the camera; suck in that gut","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Don't shame your family, you'll have bad luck","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Oh, the whole world is waiting to see when you fall","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"The cracked coffee cup from your senior prom","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Your faded red dress on the neighbor's lawn","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Oh, the whole world is waiting to see when you fall","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"The whole world is waiting to see when you fall","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"I'm a danger to myself","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Always blaming someone else","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Got a grenade in my mouth","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"And my finger on the pin, ready to rip it out","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Yeah, that's right","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Cut off my failing limbs","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Pawn off what's left within","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Land of the living dead","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"Time to face the end","Cut off my failing limbs","Saves the Day","The End","Saves the Day",1506247
"I'm in a parking lot by myself","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"It's quarter to nine and I've been here since 5:45","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"There's no one but I can see some flickering lights","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I can hear some dogs barking in the back yards","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I smell gasoline","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I wish the sky were open 'cause if there weren't those trees","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I think I could see for miles","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"The city is just beyond those clouds","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"And I guess this is what it's like to be really down","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"And holding out for something","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"Remembering the warm nights","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"Remembering the open arms of two years ago","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"There's nothing like this parking lot","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"And seeing the stars in morning","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I can see them from where I'm lying","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"I can feel the cold, cold pavement on my skin","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"And it's tingling","I'm in a parking lot by myself","Saves the Day","The Last Lie I Told","Saves the Day",1648389
"This is the tide of our times","This is the tide of our times","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The last time a war was on ratings or soot","This is the tide of our times","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The network of businessmen clamored for more","This is the tide of our times","Saves the Day","The Tide of Our Times","Saves the Day",207400
"""The conflict and competition on TV","This is the tide of our times","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Will keep them all watching for weeks,"" they would say","This is the tide of our times","Saves the Day","The Tide of Our Times","Saves the Day",207400
"This is the story of territory","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The target is taken","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"No one forsaken","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Love take my hand if together we stand","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Then we won't have to worry","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"This is the tide of our times","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The minister of public surveillance found","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The president of population control","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"The riots and regular robbing of stores","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Have stopped coinciding with the call for war","Chorus","Saves the Day","The Tide of Our Times","Saves the Day",207400
"We all march along","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Our mothers, our fathers","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Our soldiers comply","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"While starving at home","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Behind enemy lines","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"Without knowing why","Guitar Solo","Saves the Day","The Tide of Our Times","Saves the Day",207400
"There's something sweet about seeing the world","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"There's something great about Kansas","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"It's like staring across an ocean","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Like seeing the first stars burn white","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Through the swamp and trees of Southern night","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Oh, I'll always have those mornings in","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"California where the mountains climb so tall","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"And waves crash blue around you","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"When everyone's passed out in the van","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"And I'm the one driving through the land","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Alone in open roading","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Ted's out in the seat right next to me","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"He's drooling on his sleeve","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Who ever made up open skies and two of the bluest eyes","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Must be some young phenom","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Sometimes taking off can open up your eyes","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"To everything that lies in your heart","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"'Cause that's when you miss your home","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"And the trees seem a little deader","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"I think we're getting back tonight","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Would you care if I came over?","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"I've missed you about three weeks now","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"I'm dying just to taste your lips","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"Could we stomp around your back yard","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"And wreck our clothes in the mud?","There's something sweet about seeing the world","Saves the Day","The Vast Spoils of America","Saves the Day",1204907
"There's something sweet about seeing the world","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"There's something great about Kansas","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"It's like staring across an ocean","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And seeing the first stars burn white","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Through the swamp and trees of southern night","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"I'll always have those mornings in","Verse 1","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"California, where the mountains climb so tall","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And waves crash blue around you","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Everyone's passed out in the van","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And I'm the one driving through the land","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Alone and open roading","Verse 2","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Ted's out in the seat right next to me","Verse 2","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"He's drooling on his sleeve","Verse 2","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Who ever made up open skies and two of the bluest eyes","Verse 2","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Must be some young phenom","Verse 2","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"California, where the mountains climb so tall","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And waves crash blue around you","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Everyone's passed out in the van","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And I'm the one driving through the land","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Sometimes taking off can open up your eyes","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"To everything that lies in your heart","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"That's when you miss your home","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Trees seem a little deader","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"I think we're getting back tonight","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Would you care if I came over?","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"I've missed you about three weeks now","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"I'm dying just to taste your lips","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Could we stomp around your back yard","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And wreck our clothes in the mud?","Verse 3","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"California, where the mountains climb so tall","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And waves crash blue around you","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Everyone's passed out in the van","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"And I'm the one driving through the land","Chorus","Saves the Day","The Vast Spoils of America (From the Badlands Through the Ocean)","Saves the Day",1286613
"Leif and I are on the train to new york","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"In car 1399","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"There's a guy with a quarter in his ear","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"And I've seen Leif only once in the past 2 months","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"His hair is stickin' up a little in the front","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"Yeah, he's losin' it just a bit","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"When I get home tonight, I'll miss him","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"In Hampshire, yeah","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"His glasses","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"The way he writes in purple pen","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
"The way his collar falls to the left","Leif and I are on the train to new york","Saves the Day","The Way His Collar Falls","Saves the Day",1613506
